location,Latitude,Longitude
"Gardenia 2, Emirates Gardens, JVC District 12, Jumeirah Village Circle (JVC), Dubai",25.0541289,55.2125003
"Vardon, DAMAC Hills 2 (Akoya by DAMAC), Dubai",24.9914789,55.3786395
"K1 Building, Dubai Residence Complex, Dubai",25.2659159,55.3228771
"Canon Building, Al Hamriya, Bur Dubai, Dubai",25.2624711,55.3012604
"Building 20, Zen Cluster, Discovery Gardens, Dubai",25.0390117,55.1444815
"Al Bandary Tower A, Al Bandary Twin Towers, Al Khan, Sharjah",25.3102044,55.3774846
"Sunrise Building, Al Nahda 2, Al Nahda (Dubai), Dubai",25.2924964,55.3726888
"District 2F, JVT District 2, Jumeirah Village Triangle (JVT), Dubai",25.0383429,55.17829
"Cluster 36, Jumeirah Islands, Dubai",25.0525484,55.1563081
"Al Thuraya Building, Dubai Silicon Oasis, Dubai",25.1226145,55.4006929
"Building 45, Mediterranean, Discovery Gardens, Dubai",25.0449917,55.1349197
"Widcombe House 2, Widcombe House, Uptown Motor City, Motor City, Dubai",25.0444446,55.2451703
"Cluster A, The Clusters, Jumeirah Heights, Dubai",25.066461,55.1374211
"Building 194, Mogul, Discovery Gardens, Dubai",25.0324703,55.1531946
"Bulgari Residence 2, Bulgari Residences, Jumeirah Bay Islands, Jumeirah, Dubai",25.2102124,55.2358732
"Mamsha Al Saadiyat, Saadiyat Cultural District, Saadiyat Island, Abu Dhabi",24.5391009,54.4102775
"Cluster 3, The Sustainable City, Dubai",25.0277766,55.2770323
"Garden Hall, European Cluster, Jumeirah Islands, Dubai",25.058,55.15368
"Cluster 44, Jumeirah Islands, Dubai",25.057028,55.1507449
"Cappadocia, JVC District 13, Jumeirah Village Circle (JVC), Dubai",25.051126,55.2117477
"Soho Square, Saadiyat Island, Abu Dhabi",24.5211853,54.4379016
"Al Maitha Tower 1, Al Nud, Al Qasimia, Sharjah",25.3412932,55.3927241
"Al Hatimi, Shoreline Apartments, Palm Jumeirah, Dubai",25.109398,55.1475906
"Golden Residence, JVC District 14, Jumeirah Village Circle (JVC), Dubai",25.0532152,55.2018544
"Jude Residence, Meydan Avenue, Meydan City, Dubai",25.1644557,55.3052462
"Al Samar 1, Al Samar, The Greens, Dubai",25.0923246,55.1730599
"Residences 15, The Residences at District One, District One, Mohammed Bin Rashid City, Dubai",25.1663758,55.2766574
"Arno Tower A, Arno, The Views, Dubai",25.090826,55.1703542
"Saadiyat St Regis Residences, Saadiyat Beach, Saadiyat Island, Abu Dhabi",24.5391681,54.4241865
"SIB Building, Muwailih Commercial, Sharjah",25.309028,55.4615655
"The Dunes, Dubai Silicon Oasis, Dubai",25.1279484,55.3862638
"Manazil Al Barsha 03, Al Barsha 1, Al Barsha, Dubai",25.1101375,55.1967969
"MAG 545, MAG 5 Boulevard, Dubai South, Dubai",24.9512346,55.2300507
"Executive Tower J, Executive Towers, Business Bay, Dubai",25.1904046,55.2655995
"Blue 3 Building, Al Nahda 2, Al Nahda (Dubai), Dubai",25.296605,55.3851766
"Armani Hotel Dubai, Downtown Dubai, Dubai",25.1973208,55.2742121
"Al Khayyal Building 102, Al Qusais Industrial 1, Al Qusais Industrial Area, Al Qusais, Dubai",25.292927,55.3895829
"Building 71, Mediterranean, Discovery Gardens, Dubai",25.0480824,55.1370591
"Marina Diamond 6, Marina Diamonds, Dubai Marina, Dubai",25.0807635,55.1458651
"Brookfield, DAMAC Hills, Dubai",25.0258163,55.2458358
"The Grandeur Residences, Palm Jumeirah, Dubai",25.0988692,55.1214565
"ARA Building, Arjan, Dubai",25.2048493,55.2707828
"Mirabella 6, JVC District 11, Jumeirah Village Circle (JVC), Dubai",25.0650585,55.2137948
"Dubai Healthcare City Phase 2, Al Jaddaf, Dubai",25.2147926,55.3204127
"Axis 3, Axis Residences, Dubai Silicon Oasis, Dubai",25.1282056,55.402371
"Sunrise Building, Oud Metha, Bur Dubai, Dubai",25.2453316,55.3149363
"Southwest Apartments, Green Community West, Green Community, Dubai",24.9960261,55.1709596
"Najmat C02 Tower, Najmat Towers, Najmat Abu Dhabi, Al Reem Island, Abu Dhabi",24.4847081,54.4089947
"K-10, Greece Cluster, International City, Dubai",25.1553941,55.4110743
"Al Amri Compound, Khalifa City, Abu Dhabi",24.3768989,54.5091356
"Skycourts Tower B, Skycourts Towers, Dubai Residence Complex, Dubai",25.0915074,55.3857596
"Oud Metha Building, Oud Metha, Bur Dubai, Dubai",25.2370958,55.3063865
"Armada Tower 1, Armada Towers, JLT Cluster P, Jumeirah Lake Towers (JLT), Dubai",25.0748139,55.1446915
"Golden Sands 4, Al Mankhool, Bur Dubai, Dubai",25.2521264,55.2958182
"Infinity Building, Sheikh Zayed Road, Dubai",25.152353,55.2248291
"Al Ramth, Remraam, Dubai",25.0017755,55.2537558
"Muhaisnah 1, Muhaisnah, Dubai",25.2421813,55.4167072
"Al Sarooj 7, Al Sarouj, Al Ain",24.1366485,55.6524792
"Azizi Riviera 14, Azizi Riviera, Meydan One, Meydan City, Dubai",25.1717661,55.3021391
"The Belvedere Residences, Barsha Heights (Tecom), Dubai",25.0985005,55.1724272
"Mansion 1, W Residences, Palm Jumeirah, Dubai",25.1086802,55.1110128
"Murjan 3, Murjan, Jumeirah Beach Residence (JBR), Dubai",25.0822253,55.1391185
"La Vista Residence 1, La Vista Residence, Dubai Silicon Oasis, Dubai",25.1185552,55.3929527
"Just Cavalli Villas, DAMAC Hills 2 (Akoya by DAMAC), Dubai",24.9936528,55.3872125
"Tower 27, Al Reef Downtown, Al Reef, Abu Dhabi",24.4570255,54.6732983
"Al Thamam 20, Al Thamam, Remraam, Dubai",25.0060537,55.2479326
"Cluster 10, Jumeirah Islands, Dubai",25.0615959,55.1529014
"Al Anwar Tower, Al Khan, Sharjah",25.3253206,55.3734165
"MAG 555, MAG 5 Boulevard, Dubai South, Dubai",24.9512346,55.2300507
"Al Marakhaniya, Al Ain",24.1301619,55.8023118
"White Crown Tower, Sheikh Zayed Road, Dubai",25.2230085,55.2821773
"Building 1, Muweileh Community, Muwailih Commercial, Sharjah",25.3016592,55.4543848
"Al Nada Tower, Al Nahda (Sharjah), Sharjah",25.3017084,55.3746341
"Flamingo Villas, Mina Al Arab, Ras Al Khaimah",25.7206117,55.8370705
"Umm Hurair, Bur Dubai, Dubai",25.2378284,55.3226439
"Street 7B, Al Barsha 2, Al Barsha, Dubai",25.1033061,55.223548
"Al Jaddaf Heights, Al Jaddaf, Dubai",25.2227336,55.3334474
"Western Residence North, Falcon City of Wonders, Dubai",25.1027255,55.3424528
"Al Jawad Tower, Al Nahda (Sharjah), Sharjah",25.3039251,55.3797722
"Rose 2 Building, Al Barsha 1, Al Barsha, Dubai",25.1143641,55.1947455
"Marina Park, Dubai Marina, Dubai",25.0687372,55.1334879
"Art Residence, Al Barsha 1, Al Barsha, Dubai",25.1112568,55.1874166
"Horizon Tower C, Horizon Tower, Ajman Downtown, Ajman",25.3943883,55.4546228
"Dukes The Palm, Palm Jumeirah, Dubai",25.1125167,55.1380122
"White House, Al Nahda (Sharjah), Sharjah",25.3019341,55.3738128
"Al Qasimia Building, Al Qasimia, Sharjah",25.3431033,55.3944873
"Al Khawaneej 1, Al Khawaneej, Dubai",25.2476207,55.4859363
"Marina View Tower, Dubai Marina, Dubai",25.0792439,55.1427251
"Al Maktoum Tower, Riggat Al Buteen, Deira, Dubai",25.2612947,55.3199573
"Rolla Area, Sharjah",25.3461555,55.4210932
"Civic Center, Al Jimi, Al Ain",24.2356902,55.7314458
"Elysium 1, Jumeirah Garden City, Al Satwa, Dubai",25.222671,55.275561
"Mercure Barsha Heights Hotel Suites & Apartments, Barsha Heights (Tecom), Dubai",25.1009248,55.1731573
"Al Khaleej Al Arabi Street, Al Bateen, Abu Dhabi",24.4531894,54.3589047
"Al Barsha South 1, Al Barsha South, Al Barsha, Dubai",25.1098159,55.2194314
"Al Mamzar Towers, Al Mamzar, Sharjah",25.312403,55.3639569
"Battersea Residence, Al Jaddaf, Dubai",25.2194692,55.3289241
"Al Dhabi Tower, Arjan, Dubai",25.0572701,55.2323089
"Hili, Al Ain",24.2957975,55.7681973
"Green Belt, Umm Al Quwain",25.5221269,55.5424528
"R05 Building, International City Phase 2 (Warsan 4), International City, Dubai",25.1481822,55.4009738
"Rabdan, Abu Dhabi",24.4017715,54.5036955
"Al Hamad Building 1, Al Hamriya, Bur Dubai, Dubai",25.2601903,55.3046728
"Indigo Spectrum 2, International City, Dubai",25.1673625,55.4039923
"La Residence Del Mar, Dubai Marina, Dubai",25.0715347,55.131117
"Volante Tower, Business Bay, Dubai",25.1825477,55.2716348
"Oxford Villas, JVC District 15, Jumeirah Village Circle (JVC), Dubai",25.0564577,55.2015624
"Droor 2 Residency, Muhaisnah 4, Muhaisnah, Dubai",25.2777135,55.3976659
"Building 94, Mediterranean, Discovery Gardens, Dubai",25.0453472,55.1403058
"Artesia B, Artesia, DAMAC Hills, Dubai",25.0190776,55.2456673
"Juma Al Majid 1, Al Karama, Dubai",25.2538867,55.3046031
"Lily Tower, Al Nahda (Sharjah), Sharjah",25.3020091,55.3724399
"Qamar 4, Madinat Badr, Muhaisnah 1, Muhaisnah, Dubai",25.2368362,55.4120299
"Bin Kleib Building, Al Barsha 1, Al Barsha, Dubai",25.1103799,55.1954315
"Wave Tower, Corniche Area, Abu Dhabi",24.4830541,54.3501334
"MBK Tower, Business Bay, Dubai",25.1923702,55.2622655
"Groves Building, The Pearl Residences, Saadiyat Beach, Saadiyat Island, Abu Dhabi",24.5565101,54.4558771
"Sama Tower, Sheikh Zayed Road, Dubai",25.2291106,55.284764
"Liwan, Dubai",25.1115263,55.3682795
"Al Salam Residence, Al Mankhool, Bur Dubai, Dubai",25.2534535,55.3010877
"Mosela, The Views, Dubai",25.0890559,55.1732202
"Montrose Residence B, Montrose Residences, Dubai Science Park, Dubai",25.0693188,55.2457947
"Garhoud Views, Al Garhoud, Dubai",25.2438629,55.3401087
"Al Quoz 2, Al Quoz, Dubai",25.1521295,55.272887
"Al Ward, Al Raha Gardens, Abu Dhabi",24.4341517,54.5731756
"Al Sorooj, Al Ain",24.1354151,55.6469849
"Al Nahda Plaza, Al Nahda (Sharjah), Sharjah",25.3061945,55.3806354
"Saif Center, Naif, Deira, Dubai",25.2759462,55.3125597
"Midtown, Dubai Production City (IMPZ), Dubai",25.0280071,55.1868152
"Ali Omran Building, Al Nahda (Sharjah), Sharjah",25.3006703,55.3796705
"JVT District 8, Jumeirah Village Triangle (JVT), Dubai",25.0472882,55.1900227
"Meydan One, Meydan City, Dubai",25.1799889,55.2977123
"Emirates Tower, Al Taawun, Sharjah",25.3127927,55.376686
"The Residences at District One, District One, Mohammed Bin Rashid City, Dubai",25.1663758,55.2766574
"Q1 Residence, Jumeirah Garden City, Al Satwa, Dubai",25.222671,55.275561
"Parkviews, Rawda Apartments, Town Square, Dubai",25.003091,55.2921764
"Al Jeel Towers, Shams Abu Dhabi, Al Reem Island, Abu Dhabi",24.4974874,54.4116458
"Royal Breeze 1, Royal Breeze Apartment, Al Hamra Village, Ras Al Khaimah",25.6998889,55.782475
"Oud Bin Sag-Han, Al Muwaiji, Al Ain",24.2144253,55.6939513
"Lawnz by Danube Block 2, Lawnz by Danube, International City, Dubai",25.153254,55.4104605
"Nema Residence, Al Barsha 1, Al Barsha, Dubai",25.1077902,55.1990515
"Zone 12, Mohammed Bin Zayed City, Abu Dhabi",24.3477446,54.553266
"Al Rund Tower, Al Khan, Sharjah",25.3267958,55.3703213
"Silver Sands 1, Al Mankhool, Bur Dubai, Dubai",25.2548512,55.2957318
"Zayed Sports City, Abu Dhabi",24.415811,54.4543442
"Manazil Al Muraqqabat 01, Al Muraqqabat, Deira, Dubai",25.268226,55.3213358
"Azizi Daisy, Al Furjan, Dubai",25.0272663,55.1558424
"Souk Warsan Block F, Souk Warsan, Warsan Village, International City, Dubai",25.1613406,55.3947795
"Skycourts Tower D, Skycourts Towers, Dubai Residence Complex, Dubai",25.0914394,55.3849667
"Murano Residences 2, Murano Residences, Al Furjan, Dubai",25.024324,55.1403208
"Residences 4, The Residences at District One, District One, Mohammed Bin Rashid City, Dubai",25.1663758,55.2766574
"China Cluster, International City, Dubai",25.1671926,55.4146312
"Al Khaledia Suburb, Sharjah",25.3376063,55.3668963
"Dar Al Muteena, Al Muteena, Deira, Dubai",25.2740443,55.3226439
"EMR-03, Emirates Cluster, International City, Dubai",25.1634285,55.4213352
"Al Reef Villas, Al Reef, Abu Dhabi",24.4429536,54.7457634
"The Derby Residences, Meydan City, Dubai",25.1632488,55.3022354
"Jumeirah Park Homes, Jumeirah Park, Dubai",25.0471279,55.1555195
"21st Century Tower, Sheikh Zayed Road, Dubai",25.2111391,55.2761517
"Royal Breeze Apartment, Al Hamra Village, Ras Al Khaimah",25.6998889,55.782475
"Al Ramth 28, Al Ramth, Remraam, Dubai",25.0017755,55.2537558
"Roda Al Murooj, Al Murooj Complex, DIFC, Dubai",25.2032522,55.2766868
"Al Khair 1, Jumeirah Garden City, Al Satwa, Dubai",25.222671,55.275561
"Azure, Mamsha Al Saadiyat, Saadiyat Cultural District, Saadiyat Island, Abu Dhabi",24.5391009,54.4102775
"Expo Golf Villas 2, Expo Golf Villas, Emaar South, Dubai South, Dubai",24.8646887,55.143799
"Bay Central, Dubai Marina, Dubai",25.0786645,55.1375328
"Khuzam, Ras Al Khaimah",25.7621598,55.9322077
"Al Safa Tower, Sheikh Zayed Road, Dubai",25.2173335,55.2782107
"Al Manal Residence, Dubai Silicon Oasis, Dubai",25.1190327,55.3940335
"Diplomat Building, Umm Hurair 1, Umm Hurair, Bur Dubai, Dubai",25.2557559,55.3074373
"Ariyana Tower, Dubai Marina, Dubai",25.0828885,55.1480601
"Al Khan Building, Al Khan, Sharjah",25.3177355,55.380467
"V2, Dubai Sports City, Dubai",25.0370646,55.205341
"Al Wathba, Abu Dhabi",24.2115652,54.6971982
"Al Khail Gate Phase 2, Al Khail Gate, Al Quoz Industrial Area 2, Al Quoz Industrial Area, Al Quoz, Dubai",25.139532,55.253798
"University View, Dubai Silicon Oasis, Dubai",25.1257252,55.4050302
"Remal Tower, JVC District 13, Jumeirah Village Circle (JVC), Dubai",25.0482578,55.2132836
"Amna Building, Dubai Silicon Oasis, Dubai",25.1183672,55.3945223
"Al Masoudi, Al Ain",24.2774427,55.7315709
"The Apartments Dubai World Trade Centre C, The Apartments Dubai World Trade Centre, World Trade Centre, Dubai",25.2233459,55.2869344
"Al Nud, Al Qasimia, Sharjah",25.3425932,55.3904145
"Emerald Tower, Al Jaddaf, Dubai",25.216757,55.3309395
"Noora Residence, JVC District 10, Jumeirah Village Circle (JVC), Dubai",25.059995,55.2052525
"Executive Towers, Business Bay, Dubai",25.1904046,55.2655995
"Persia Cluster, International City, Dubai",25.158271,55.4086509
"Al Najda Street, Abu Dhabi",24.453884,54.3773438
"Al Thamam 59, Al Thamam, Remraam, Dubai",25.003683,55.2497891
"Al Butain, Umm Al Quwain",25.5433865,55.5465624
"Al Iqabiyyah, Al Ain",24.1839943,55.6797091
"Al Owainah, Falaj Hazzaa, Al Ain",24.1907701,55.7439475
"Umm Hurair 1, Umm Hurair, Bur Dubai, Dubai",25.2557559,55.3074373
"Al Manara Village, Umm Suqeim 2, Umm Suqeim, Dubai",25.1548199,55.2088542
"Abu Hail Road, Abu Hail, Deira, Dubai",25.2886516,55.3325352
"Al Salamat, Al Ain",24.2080261,55.5889844
"Al Mraijeb, Al Jimi, Al Ain",24.266477,55.7387383
"Two Towers A, Two Towers, Barsha Heights (Tecom), Dubai",25.0949944,55.1782469
"Al Muteena, Deira, Dubai",25.2740443,55.3226439
"Paradise Lakes B5, Paradise Lakes, Emirates City, Ajman",25.3979235,55.5787891
"Jefeer Jedeed, Falaj Hazzaa, Al Ain",24.1913582,55.7304664
"England Cluster, International City, Dubai",25.1736832,55.4049437
"Seih Al Uraibi, Ras Al Khaimah",25.7814219,55.9920609
"Al Khail Heights, Al Quoz 4, Al Quoz, Dubai",25.1583405,55.2545135
"Al Reef Tower 1, Al Reef Tower, Al Nahda (Sharjah), Sharjah",25.3012405,55.3674502
"City Oasis, Dubai Silicon Oasis, Dubai",25.1240879,55.4031274
"Godolphin Avenue, Meydan Avenue, Meydan City, Dubai",25.1630185,55.3003595
"Khalidiyah Street, Al Khalidiyah, Abu Dhabi",24.4684149,54.3384789
"Al Twar 3, Al Twar, Dubai",25.251822,55.3945655
"Fire Station Road, Muwailih Commercial, Sharjah",25.2933576,55.4440731
"Al Misbah, Hili, Al Ain",24.2957975,55.7681973
"Al Ifaz, Al Rawdah Al Sharqiyah, Al Ain",24.1469931,55.6517945
"Bida Bin Ammar, Asharij, Al Ain",24.2007207,55.660636
"Al Rumailah, Hili, Al Ain",24.2839185,55.7633987
"Dar Al Aman Building, Abu Shagara, Sharjah",25.3357765,55.39101
"Al Durrah 7, Al Jaddaf, Dubai",25.2223091,55.3295307
"Ndood Jham, Hili, Al Ain",24.2957975,55.7681973
"Lamar, Jumeirah 3, Jumeirah, Dubai",25.1859111,55.2386888
"Al Andalus Tower F, Al Andalus, Jumeirah Golf Estates, Dubai",25.0295166,55.2064539
"Khannour Community, Al Raha Gardens, Abu Dhabi",24.4368403,54.5845224
"SBO Tower, Al Barsha 1, Al Barsha, Dubai",25.1153922,55.2051572
"Al Fajer Complex, Oud Metha, Bur Dubai, Dubai",25.2447038,55.3123619
"Oasis Star, Dubai Silicon Oasis, Dubai",25.1130463,55.3854423
"Al Nekhailat, Sharjah",25.3832547,55.426396
"Soho Palm, Palm Jumeirah, Dubai",25.1085215,55.1435565
"Sharjah Gate tower, Al Nahda (Sharjah), Sharjah",25.313573,55.3691713
"Palace Towers, Dubai Silicon Oasis, Dubai",25.1162259,55.3902387
"Al Fayha, Sharjah",25.3585784,55.4090954
"Nad Al Sheba Gardens, Nad Al Sheba 1, Nad Al Sheba, Dubai",25.1367474,55.3123886
"Umm Nahad 3, Dubailand, Dubai",25.0464866,55.4152295
"Bay Square 6, Bay Square, Business Bay, Dubai",25.1854241,55.2801414
"Al Kuwaitat, Central District, Al Ain",24.2239253,55.7620376
"Yansoon 8, Yansoon, Old Town, Downtown Dubai, Dubai",25.1914493,55.2785534
"JVC District 11, Jumeirah Village Circle (JVC), Dubai",25.0617417,55.2123317
"Net. com Building, Oud Metha, Bur Dubai, Dubai",25.2378792,55.3081845
"Hacienda, The Villa, Dubai",25.0876881,55.3613635
"Al Ghozlan 1, Al Ghozlan, The Greens, Dubai",25.0921316,55.1735451
"Al Tai, Sharjah",25.3461555,55.4210932
"Jasmine Tower, Airport Street, Abu Dhabi",24.471221,54.3692281
"Al Dana Island, Fujairah",25.4110762,56.2482277
"Bukhatir Tower, Al Majaz 3, Al Majaz, Sharjah",25.3341054,55.3752826
"Port Saeed Building, Port Saeed, Deira, Dubai",25.2551705,55.3358874
"Sharjah University City, Sharjah",25.2860841,55.4799739
"Lilac, Mamsha Al Saadiyat, Saadiyat Cultural District, Saadiyat Island, Abu Dhabi",24.5391009,54.4102775
"Al Sondos Tower, Al Khan, Sharjah",25.3198349,55.3633891
"Al Garhoud, Dubai",25.2436289,55.3474236
"The ARC, Shams Gate District, Shams Abu Dhabi, Al Reem Island, Abu Dhabi",24.4950441,54.4087833
"Um Al Sidir, Al Tiwayya, Al Ain",24.2547798,55.7038907
"Al Muraqqabat, Deira, Dubai",25.2653598,55.3240264
"Building 74, Mediterranean, Discovery Gardens, Dubai",25.0390117,55.1444815
"Al Bateen Airport, Al Matar, Abu Dhabi",24.4274835,54.4518746
"Al Diyaffah, Al Badaa, Dubai",25.2374304,55.275208
"First Central Hotel Apartments, Barsha Heights (Tecom), Dubai",25.0977223,55.1745919
"Al Nakheel Building, Naif, Deira, Dubai",25.2720684,55.3282606
"Oxford 212, JVC District 10, Jumeirah Village Circle (JVC), Dubai",25.0673781,55.2066194
"P-15, France Cluster, International City, Dubai",25.1609303,55.4007923
"Al Tayer Building, Al Nahda (Sharjah), Sharjah",25.301189,55.3741056
"Capital Views, Capital Centre, Abu Dhabi",24.417285,54.4399653
"Royal Breeze 2, Royal Breeze Apartment, Al Hamra Village, Ras Al Khaimah",25.6998889,55.782475
"Tamouh Tower, Marina Square, Al Reem Island, Abu Dhabi",24.4881152,54.3950242
"Lawnz by Danube Block 3, Lawnz by Danube, International City, Dubai",25.153254,55.4104605
"Karama Centre, Al Karama, Dubai",25.2453653,55.3031437
"Dubai Healthcare City, Bur Dubai, Dubai",25.2317298,55.3240264
"Al Shahed Tower, Barsha Heights (Tecom), Dubai",25.1000829,55.1782469
"South Ridge, Downtown Dubai, Dubai",25.1874572,55.2780686
"Najmat C01 Tower, Najmat Towers, Najmat Abu Dhabi, Al Reem Island, Abu Dhabi",24.4850121,54.4083825
"Royal Breeze Villa, Al Hamra Village, Ras Al Khaimah",25.7019621,55.7848506
"Al Jawhara building, Dubai Silicon Oasis, Dubai",25.1279484,55.3862638
"RDK Towers, Najmat Abu Dhabi, Al Reem Island, Abu Dhabi",24.4819431,54.405936
"K-12, Greece Cluster, International City, Dubai",25.1553941,55.4110743
"Safeer Tower, Dubai Marina, Dubai",25.0783206,55.1418324
"Parkside Residence, Shams Abu Dhabi, Al Reem Island, Abu Dhabi",24.4976843,54.4110093
"Reehan 8, Reehan, Old Town, Downtown Dubai, Dubai",25.1891381,55.2760391
"Solaire 11, Al Warqaa 1, Al Warqaa, Dubai",25.1962544,55.39947
"K-13, Greece Cluster, International City, Dubai",25.1553941,55.4110743
"Al Qurm, Ras Al Khaimah",25.7634746,55.9568867
"Tower 12, Al Reef Downtown, Al Reef, Abu Dhabi",24.4570255,54.6732983
"Baniyas Center, Al Rigga, Deira, Dubai",25.2669082,55.3094924
